2026-05-09 14:35:12.478 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'principal': 'lemon_python', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:53.887 | INFO     | tools.handle_requests:requests_api:81 - 请求方法：POST
2026-05-09 14:46:53.887 | INFO     | tools.handle_requests:requests_api:82 - 请求地址：http://shop.lemonban.com:8107/p/shopCart/changeItem
2026-05-09 14:46:53.887 | INFO     | tools.handle_requests:requests_api:83 - 请求参数：{'basketId': 0, 'count': 1, 'prodId': '5777', 'shopId': 1, 'skuId': '13234'}
2026-05-09 14:46:53.887 | INFO     | tools.handle_requests:requests_api:84 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': 'bearer8103a891-72c0-4748-95ad-78b7099af8fb'}
2026-05-09 14:46:57.013 | INFO     | tools.handle_requests:requests_api:105 - ==============================响应消息==========================
2026-05-09 14:46:57.013 | INFO     | tools.handle_requests:requests_api:106 - 响应状态码：200
2026-05-09 14:46:57.013 | INFO     | tools.handle_requests:requests_api:107 - 响应消息体：
2026-05-09 14:46:57.013 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-09 14:46:57.013 | INFO     | tools.handle_assert:handle_assert:46 - --------开始响应断言---------
2026-05-09 14:46:57.013 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'text': '添加成功'}
2026-05-09 14:46:57.013 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.013 | INFO     | tools.handle_assert:handle_assert:53 - 期望结果的表达式是：{'text': '添加成功'}
2026-05-09 14:46:57.013 | ERROR    | tools.handle_assert:handle_assert:63 - 断言失败！
2026-05-09 14:46:57.247 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'basketId': 0, 'count': 5, 'prodId': '${prodId}', 'shopId': 1, 'skuId': '${skuId}'}
2026-05-09 14:46:57.247 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['prodId', 'skuId']
2026-05-09 14:46:57.247 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['prodId', 'skuId']
2026-05-09 14:46:57.247 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"basketId": 0, "count": 5, "prodId": "5777", "shopId": 1, "skuId": "13234"}
2026-05-09 14:46:57.247 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': '${token_type}${access_token}'}
2026-05-09 14:46:57.247 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['token_type', 'access_token']
2026-05-09 14:46:57.247 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['token_type', 'access_token']
2026-05-09 14:46:57.247 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"Content-Type": "application/json", "Accept-Language": "zh", "Authorization": "bearer8103a891-72c0-4748-95ad-78b7099af8fb"}
2026-05-09 14:46:57.247 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/p/shopCart/changeItem
2026-05-09 14:46:57.247 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.247 | INFO     | tools.handle_requests:requests_api:80 - ==================接口的请求消息============================
2026-05-09 14:46:57.247 | INFO     | tools.handle_requests:requests_api:81 - 请求方法：POST
2026-05-09 14:46:57.247 | INFO     | tools.handle_requests:requests_api:82 - 请求地址：http://shop.lemonban.com:8107/p/shopCart/changeItem
2026-05-09 14:46:57.247 | INFO     | tools.handle_requests:requests_api:83 - 请求参数：{'basketId': 0, 'count': 5, 'prodId': '5777', 'shopId': 1, 'skuId': '13234'}
2026-05-09 14:46:57.247 | INFO     | tools.handle_requests:requests_api:84 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': 'bearer8103a891-72c0-4748-95ad-78b7099af8fb'}
2026-05-09 14:46:57.356 | INFO     | tools.handle_requests:requests_api:105 - ==============================响应消息==========================
2026-05-09 14:46:57.356 | INFO     | tools.handle_requests:requests_api:106 - 响应状态码：200
2026-05-09 14:46:57.356 | INFO     | tools.handle_requests:requests_api:107 - 响应消息体：
2026-05-09 14:46:57.356 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-09 14:46:57.356 | INFO     | tools.handle_assert:handle_assert:46 - --------开始响应断言---------
2026-05-09 14:46:57.356 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'text': '添加成功'}
2026-05-09 14:46:57.356 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.356 | INFO     | tools.handle_assert:handle_assert:53 - 期望结果的表达式是：{'text': '添加成功'}
2026-05-09 14:46:57.356 | ERROR    | tools.handle_assert:handle_assert:63 - 断言失败！
2026-05-09 14:46:57.372 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'basketId': 0, 'count': 0, 'prodId': '${prodId}', 'shopId': 1, 'skuId': '${skuId}'}
2026-05-09 14:46:57.372 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['prodId', 'skuId']
2026-05-09 14:46:57.372 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['prodId', 'skuId']
2026-05-09 14:46:57.372 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"basketId": 0, "count": 0, "prodId": "5777", "shopId": 1, "skuId": "13234"}
2026-05-09 14:46:57.372 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': '${token_type}${access_token}'}
2026-05-09 14:46:57.372 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['token_type', 'access_token']
2026-05-09 14:46:57.372 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['token_type', 'access_token']
2026-05-09 14:46:57.372 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"Content-Type": "application/json", "Accept-Language": "zh", "Authorization": "bearer8103a891-72c0-4748-95ad-78b7099af8fb"}
2026-05-09 14:46:57.372 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/p/shopCart/changeItem
2026-05-09 14:46:57.372 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.372 | INFO     | tools.handle_requests:requests_api:80 - ==================接口的请求消息============================
2026-05-09 14:46:57.372 | INFO     | tools.handle_requests:requests_api:81 - 请求方法：POST
2026-05-09 14:46:57.372 | INFO     | tools.handle_requests:requests_api:82 - 请求地址：http://shop.lemonban.com:8107/p/shopCart/changeItem
2026-05-09 14:46:57.372 | INFO     | tools.handle_requests:requests_api:83 - 请求参数：{'basketId': 0, 'count': 0, 'prodId': '5777', 'shopId': 1, 'skuId': '13234'}
2026-05-09 14:46:57.372 | INFO     | tools.handle_requests:requests_api:84 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': 'bearer8103a891-72c0-4748-95ad-78b7099af8fb'}
2026-05-09 14:46:57.467 | INFO     | tools.handle_requests:requests_api:105 - ==============================响应消息==========================
2026-05-09 14:46:57.467 | INFO     | tools.handle_requests:requests_api:106 - 响应状态码：400
2026-05-09 14:46:57.467 | INFO     | tools.handle_requests:requests_api:107 - 响应消息体：输入更改数量
2026-05-09 14:46:57.467 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-09 14:46:57.467 | INFO     | tools.handle_assert:handle_assert:46 - --------开始响应断言---------
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'text': '输入更改数量'}
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.467 | INFO     | tools.handle_assert:handle_assert:53 - 期望结果的表达式是：{'text': '输入更改数量'}
2026-05-09 14:46:57.467 | INFO     | tools.handle_assert:handle_assert:59 - 用例执行结果：输入更改数量
2026-05-09 14:46:57.467 | INFO     | tools.handle_assert:handle_assert:60 - 用例预期结果：输入更改数量
2026-05-09 14:46:57.467 | INFO     | tools.handle_assert:handle_assert:61 - 断言通过！
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'basketId': 0, 'count': 'a', 'prodId': '${prodId}', 'shopId': 1, 'skuId': '${skuId}'}
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['prodId', 'skuId']
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['prodId', 'skuId']
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"basketId": 0, "count": "a", "prodId": "5777", "shopId": 1, "skuId": "13234"}
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': '${token_type}${access_token}'}
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['token_type', 'access_token']
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['token_type', 'access_token']
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"Content-Type": "application/json", "Accept-Language": "zh", "Authorization": "bearer8103a891-72c0-4748-95ad-78b7099af8fb"}
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/p/shopCart/changeItem
2026-05-09 14:46:57.467 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.467 | INFO     | tools.handle_requests:requests_api:80 - ==================接口的请求消息============================
2026-05-09 14:46:57.482 | INFO     | tools.handle_requests:requests_api:81 - 请求方法：POST
2026-05-09 14:46:57.482 | INFO     | tools.handle_requests:requests_api:82 - 请求地址：http://shop.lemonban.com:8107/p/shopCart/changeItem
2026-05-09 14:46:57.482 | INFO     | tools.handle_requests:requests_api:83 - 请求参数：{'basketId': 0, 'count': 'a', 'prodId': '5777', 'shopId': 1, 'skuId': '13234'}
2026-05-09 14:46:57.482 | INFO     | tools.handle_requests:requests_api:84 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': 'bearer8103a891-72c0-4748-95ad-78b7099af8fb'}
2026-05-09 14:46:57.560 | INFO     | tools.handle_requests:requests_api:105 - ==============================响应消息==========================
2026-05-09 14:46:57.560 | INFO     | tools.handle_requests:requests_api:106 - 响应状态码：400
2026-05-09 14:46:57.560 | INFO     | tools.handle_requests:requests_api:107 - 响应消息体：{"timestamp":"2026-05-09 14:47:24","status":400,"error":"Bad Request","message":"","path":"/p/shopCart/changeItem"}
2026-05-09 14:46:57.560 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-09 14:46:57.560 | INFO     | tools.handle_assert:handle_assert:46 - --------开始响应断言---------
2026-05-09 14:46:57.560 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'text': '请输入正确的数量'}
2026-05-09 14:46:57.560 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.560 | INFO     | tools.handle_assert:handle_assert:53 - 期望结果的表达式是：{'text': '请输入正确的数量'}
2026-05-09 14:46:57.560 | ERROR    | tools.handle_assert:handle_assert:63 - 断言失败！
2026-05-09 14:46:57.576 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'principal': 'lemon_python', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:57.576 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.576 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:46:57.576 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.576 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/login
2026-05-09 14:46:57.576 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.576 | INFO     | tools.handle_requests:requests_api:80 - ==================接口的请求消息============================
2026-05-09 14:46:57.576 | INFO     | tools.handle_requests:requests_api:81 - 请求方法：POST
2026-05-09 14:46:57.576 | INFO     | tools.handle_requests:requests_api:82 - 请求地址：http://shop.lemonban.com:8107/login
2026-05-09 14:46:57.576 | INFO     | tools.handle_requests:requests_api:83 - 请求参数：{'principal': 'lemon_python', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:57.576 | INFO     | tools.handle_requests:requests_api:84 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:46:57.779 | INFO     | tools.handle_requests:requests_api:105 - ==============================响应消息==========================
2026-05-09 14:46:57.779 | INFO     | tools.handle_requests:requests_api:106 - 响应状态码：200
2026-05-09 14:46:57.779 | INFO     | tools.handle_requests:requests_api:107 - 响应消息体：{"access_token":"ec07def3-d563-4422-bb2b-140813aee00c","token_type":"bearer","refresh_token":"d053f205-cd6c-4356-9a77-ff1da230acbb","expires_in":1295999,"pic":"http://shop.lemonban.com:8108/2026/05/4bd660620f1843c497bd00314432bb5a.png","userId":"03c0d87a5f7d473c9d78feb0450f2bff","nickName":"lemon_python","enabled":true}
2026-05-09 14:46:57.779 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-09 14:46:57.779 | INFO     | tools.handle_assert:handle_assert:46 - --------开始响应断言---------
2026-05-09 14:46:57.779 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'$..nickName': 'lemon_python', '$..enabled': True}
2026-05-09 14:46:57.779 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.779 | INFO     | tools.handle_assert:handle_assert:53 - 期望结果的表达式是：{'$..nickName': 'lemon_python', '$..enabled': True}
2026-05-09 14:46:57.779 | INFO     | tools.handle_assert:handle_assert:70 - 用例执行结果：lemon_python
2026-05-09 14:46:57.779 | INFO     | tools.handle_assert:handle_assert:71 - 用例预期结果：lemon_python
2026-05-09 14:46:57.779 | INFO     | tools.handle_assert:handle_assert:72 - 断言通过！
2026-05-09 14:46:57.779 | INFO     | tools.handle_assert:handle_assert:70 - 用例执行结果：True
2026-05-09 14:46:57.779 | INFO     | tools.handle_assert:handle_assert:71 - 用例预期结果：True
2026-05-09 14:46:57.779 | INFO     | tools.handle_assert:handle_assert:72 - 断言通过！
2026-05-09 14:46:57.779 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'principal': None, 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:57.779 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.779 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:46:57.779 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.779 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/login
2026-05-09 14:46:57.779 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.779 | INFO     | tools.handle_requests:requests_api:80 - ==================接口的请求消息============================
2026-05-09 14:46:57.779 | INFO     | tools.handle_requests:requests_api:81 - 请求方法：POST
2026-05-09 14:46:57.779 | INFO     | tools.handle_requests:requests_api:82 - 请求地址：http://shop.lemonban.com:8107/login
2026-05-09 14:46:57.794 | INFO     | tools.handle_requests:requests_api:83 - 请求参数：{'principal': None, 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:57.794 | INFO     | tools.handle_requests:requests_api:84 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:46:57.888 | INFO     | tools.handle_requests:requests_api:105 - ==============================响应消息==========================
2026-05-09 14:46:57.888 | INFO     | tools.handle_requests:requests_api:106 - 响应状态码：400
2026-05-09 14:46:57.888 | INFO     | tools.handle_requests:requests_api:107 - 响应消息体：账号或密码不正确
2026-05-09 14:46:57.888 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-09 14:46:57.888 | INFO     | tools.handle_assert:handle_assert:46 - --------开始响应断言---------
2026-05-09 14:46:57.888 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'text': '账号或密码不正确'}
2026-05-09 14:46:57.888 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.888 | INFO     | tools.handle_assert:handle_assert:53 - 期望结果的表达式是：{'text': '账号或密码不正确'}
2026-05-09 14:46:57.888 | INFO     | tools.handle_assert:handle_assert:59 - 用例执行结果：账号或密码不正确
2026-05-09 14:46:57.888 | INFO     | tools.handle_assert:handle_assert:60 - 用例预期结果：账号或密码不正确
2026-05-09 14:46:57.888 | INFO     | tools.handle_assert:handle_assert:61 - 断言通过！
2026-05-09 14:46:57.888 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'principal': 'lem', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:57.888 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.888 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:46:57.888 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.888 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/login
2026-05-09 14:46:57.888 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.888 | INFO     | tools.handle_requests:requests_api:80 - ==================接口的请求消息============================
2026-05-09 14:46:57.888 | INFO     | tools.handle_requests:requests_api:81 - 请求方法：POST
2026-05-09 14:46:57.888 | INFO     | tools.handle_requests:requests_api:82 - 请求地址：http://shop.lemonban.com:8107/login
2026-05-09 14:46:57.888 | INFO     | tools.handle_requests:requests_api:83 - 请求参数：{'principal': 'lem', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:57.888 | INFO     | tools.handle_requests:requests_api:84 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:46:57.998 | INFO     | tools.handle_requests:requests_api:105 - ==============================响应消息==========================
2026-05-09 14:46:57.998 | INFO     | tools.handle_requests:requests_api:106 - 响应状态码：400
2026-05-09 14:46:57.998 | INFO     | tools.handle_requests:requests_api:107 - 响应消息体：账号或密码不正确
2026-05-09 14:46:57.998 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-09 14:46:57.998 | INFO     | tools.handle_assert:handle_assert:46 - --------开始响应断言---------
2026-05-09 14:46:57.998 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'text': '账号或密码不正确'}
2026-05-09 14:46:57.998 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.998 | INFO     | tools.handle_assert:handle_assert:53 - 期望结果的表达式是：{'text': '账号或密码不正确'}
2026-05-09 14:46:57.998 | INFO     | tools.handle_assert:handle_assert:59 - 用例执行结果：账号或密码不正确
2026-05-09 14:46:57.998 | INFO     | tools.handle_assert:handle_assert:60 - 用例预期结果：账号或密码不正确
2026-05-09 14:46:57.998 | INFO     | tools.handle_assert:handle_assert:61 - 断言通过！
2026-05-09 14:46:57.998 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'principal': 'lemon_autoXXXXXXXXXXXXXXXXX', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:57.998 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.998 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:46:57.998 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.998 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/login
2026-05-09 14:46:57.998 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:57.998 | INFO     | tools.handle_requests:requests_api:80 - ==================接口的请求消息============================
2026-05-09 14:46:57.998 | INFO     | tools.handle_requests:requests_api:81 - 请求方法：POST
2026-05-09 14:46:57.998 | INFO     | tools.handle_requests:requests_api:82 - 请求地址：http://shop.lemonban.com:8107/login
2026-05-09 14:46:57.998 | INFO     | tools.handle_requests:requests_api:83 - 请求参数：{'principal': 'lemon_autoXXXXXXXXXXXXXXXXX', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:57.998 | INFO     | tools.handle_requests:requests_api:84 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:46:58.091 | INFO     | tools.handle_requests:requests_api:105 - ==============================响应消息==========================
2026-05-09 14:46:58.091 | INFO     | tools.handle_requests:requests_api:106 - 响应状态码：400
2026-05-09 14:46:58.091 | INFO     | tools.handle_requests:requests_api:107 - 响应消息体：账号或密码不正确
2026-05-09 14:46:58.091 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-09 14:46:58.091 | INFO     | tools.handle_assert:handle_assert:46 - --------开始响应断言---------
2026-05-09 14:46:58.091 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'text': '账号或密码不正确'}
2026-05-09 14:46:58.107 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:58.107 | INFO     | tools.handle_assert:handle_assert:53 - 期望结果的表达式是：{'text': '账号或密码不正确'}
2026-05-09 14:46:58.107 | INFO     | tools.handle_assert:handle_assert:59 - 用例执行结果：账号或密码不正确
2026-05-09 14:46:58.107 | INFO     | tools.handle_assert:handle_assert:60 - 用例预期结果：账号或密码不正确
2026-05-09 14:46:58.107 | INFO     | tools.handle_assert:handle_assert:61 - 断言通过！
2026-05-09 14:46:58.107 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'principal': 'lemon_autoxx', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:58.107 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:58.107 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:46:58.107 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:58.107 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/login
2026-05-09 14:46:58.107 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:46:58.107 | INFO     | tools.handle_requests:requests_api:80 - ==================接口的请求消息============================
2026-05-09 14:46:58.107 | INFO     | tools.handle_requests:requests_api:81 - 请求方法：POST
2026-05-09 14:46:58.107 | INFO     | tools.handle_requests:requests_api:82 - 请求地址：http://shop.lemonban.com:8107/login
2026-05-09 14:46:58.107 | INFO     | tools.handle_requests:requests_api:83 - 请求参数：{'principal': 'lemon_autoxx', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:46:58.107 | INFO     | tools.handle_requests:requests_api:84 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:47:05.202 | INFO     | tools.handle_requests:requests_api:105 - ==============================响应消息==========================
2026-05-09 14:47:05.202 | INFO     | tools.handle_requests:requests_api:106 - 响应状态码：400
2026-05-09 14:47:05.202 | INFO     | tools.handle_requests:requests_api:107 - 响应消息体：账号或密码不正确
2026-05-09 14:47:05.202 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-09 14:47:05.202 | INFO     | tools.handle_assert:handle_assert:46 - --------开始响应断言---------
2026-05-09 14:47:05.202 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'text': '账号或密码不正确'}
2026-05-09 14:47:05.202 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:47:05.202 | INFO     | tools.handle_assert:handle_assert:53 - 期望结果的表达式是：{'text': '账号或密码不正确'}
2026-05-09 14:47:05.202 | INFO     | tools.handle_assert:handle_assert:59 - 用例执行结果：账号或密码不正确
2026-05-09 14:47:05.202 | INFO     | tools.handle_assert:handle_assert:60 - 用例预期结果：账号或密码不正确
2026-05-09 14:47:05.202 | INFO     | tools.handle_assert:handle_assert:61 - 断言通过！
2026-05-09 14:47:05.202 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'principal': 'lemon_python', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:47:05.202 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:47:05.202 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:47:05.202 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:47:05.217 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/login
2026-05-09 14:47:05.217 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-09 14:47:05.217 | INFO     | tools.handle_requests:requests_api:80 - ==================接口的请求消息============================
2026-05-09 14:47:05.217 | INFO     | tools.handle_requests:requests_api:81 - 请求方法：POST
2026-05-09 14:47:05.217 | INFO     | tools.handle_requests:requests_api:82 - 请求地址：http://shop.lemonban.com:8107/login
2026-05-09 14:47:05.217 | INFO     | tools.handle_requests:requests_api:83 - 请求参数：{'principal': 'lemon_python', 'credentials': 12345678, 'appType': 3, 'loginType': 0}
2026-05-09 14:47:05.217 | INFO     | tools.handle_requests:requests_api:84 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-09 14:47:05.421 | INFO     | tools.handle_requests:requests_api:105 - ==============================响应消息==========================
2026-05-09 14:47:05.421 | INFO     | tools.handle_requests:requests_api:106 - 响应状态码：200
2026-05-09 14:47:05.421 | INFO     | tools.handle_requests:requests_api:107 - 响应消息体：{"access_token":"208e1b2d-acc8-44bd-bca3-d22836f0af36","token_type":"bearer","refresh_token":"1fdd48bd-d573-4238-9f52-e30523869300","expires_in":1295999,"pic":"http://shop.lemonban.com:8108/2026/05/4bd660620f1843c497bd00314432bb5a.png","userId":"03c0d87a5f7d473c9d78feb0450f2bff","nickName":"lemon_python","enabled":true}
2026-05-09 14:47:05.421 | INFO     | tools.handle_extract:extract_response:22 - 需要作提取处理Key：access_token
2026-05-09 14:47:05.421 | INFO     | tools.handle_extract:extract_response:29 - 需要作提取处理Value：208e1b2d-acc8-44bd-bca3-d22836f0af36
2026-05-09 14:47:05.421 | INFO     | tools.handle_extract:extract_response:22 - 需要作提取处理Key：token_type
2026-05-09 14:47:05.421 | INFO     | tools.handle_extract:extract_response:29 - 需要作提取处理Value：bearer
